,momentum,quality,growth,vol,value,size,sector_0.0,sector_1.0,sector_2.0,sector_3.0,sector_4.0,sector_5.0,sector_6.0,sector_7.0,sector_8.0,sector_9.0
2013-10-31,1.0294643990010603,1.0826191323094707,0.9850101056403813,0.9366200793089066,0.9910111483501435,0.7435003843392236,2.2337618982191594,2.3924880445888004,1.4898974922966701,2.7098605046480904,2.2556546001224413,2.3772254951058036,2.9493651557852694,3.1931621002612975,2.8394739776533915,1.8694864162293743
2013-11-29,1.034858856107683,1.078020555171272,0.9806244682611522,0.942105507286802,1.0020101641517374,0.7470837806574634,2.317746817931099,2.4230713275305926,1.5332666400104624,2.7986630849464667,2.2364102726510016,2.4404762715637034,3.084629033166466,3.2479949758818956,2.797416027368219,1.842662206483435
2013-12-31,1.0347753133408113,1.0792189603145868,0.9809621194130704,0.9465778232135166,0.9996755832380302,0.7456943534079793,2.4205144730693373,2.5469145802068804,1.5784663322970023,2.863100231285433,2.296245517350949,2.5744570741983845,3.137686406267644,3.303520958417162,2.8250892779865353,1.8765331832889645
2014-01-31,1.0341009443712672,1.0780939665692295,0.9896137566718098,0.9521347828799719,0.9892220211802095,0.745015795887113,2.3459123899230367,2.432099148362132,1.5338042058604657,2.6980773760735395,2.1882685735136804,2.5365683824265837,3.208335861724117,3.1989973144223756,2.7075154186581996,1.942470515480661
2014-02-28,1.0458316059988018,1.0830059660892082,0.9863191241682839,0.963886176724957,0.9828630648407178,0.7403492993881765,2.461255018832223,2.604146615526816,1.61941252879314,2.888924463870627,2.3314658995764685,2.6736220039880116,3.4116345170527715,3.3960120879861746,2.8227438163878795,2.0651403862308704
2014-03-31,1.0413098808703325,1.0723835797532748,0.9860518190109957,0.9526408447714033,1.0050037222986,0.7351468023523563,2.4788963972540725,2.6298793322057783,1.6355969107897796,2.8525213367170394,2.3632969063523026,2.707137221324067,3.3986983684296415,3.461824467325426,2.9360479449033865,2.0769289065863243
2014-04-30,1.029239100525286,1.0754417317932352,0.982817296063057,0.9544044737702732,1.001460419671391,0.739214727433178,2.5084893534531574,2.6380750584289814,1.6202373694156795,2.800563871719291,2.480359812373505,2.6680055182617113,3.3540970288267498,3.50262813964969,3.0052502466330626,2.1589646229215096
2014-05-30,1.0379389910709194,1.079193096869351,0.984132516553363,0.9595176444110468,0.9984380976788054,0.7410081307983749,2.555331658836924,2.687152171192257,1.654977520520726,2.8753799075446724,2.5314965926538266,2.733823525069908,3.4726799299941082,3.6154398639184815,3.1262292652263195,2.1731725777310906
2014-06-30,1.0380896140695144,1.0725914903760996,0.9860520664375503,0.9652871243420355,1.000933160915656,0.7355431408631908,2.6071830189731773,2.7694366561187795,1.6987609726869148,2.9579087405442546,2.684800753155273,2.836809763329588,3.5878363937147153,3.68836549047232,3.158012339705237,2.284372009583936
2014-07-31,1.0334033988524955,1.072713160854483,0.9844782801401901,0.9713433509557776,1.0001196026214707,0.7428169868501645,2.5073447315551296,2.7264040346789318,1.6651406937248947,2.898499855258186,2.5609654858255677,2.8104701488981214,3.5850698599707957,3.540494024513263,3.277576425180205,2.1379964454147076
2014-08-29,1.0301907311763254,1.0737872591927915,0.9876833479627444,0.9770643116142049,1.0023297124855024,0.7416024781283203,2.625007226328399,2.840940687742938,1.735259986989511,3.024817584029717,2.649963792375524,2.922160135513566,3.7536056058401632,3.7399748665236734,3.283738780597864,2.258345410000259
2014-09-30,1.0341966851377946,1.0720941860893956,0.9874659041120132,0.9664271911319919,1.0026530019771005,0.7498463735018106,2.5484325965671655,2.754675304695904,1.6794515569910498,2.927961789829706,2.3840958840764244,2.860414222237401,3.712870566737587,3.681278602889766,3.2283890112852434,2.183989404156256
2014-10-31,1.032866240576434,1.0786170167208702,0.9906887442695944,0.9585627250438141,1.0021079045463752,0.743468186528286,2.643048574263346,2.7151489188398545,1.74296416181113,3.0150613132995168,2.285674521140217,2.9397487994444,3.9659803083961602,3.795440060834575,3.2575364676739627,2.352086134405537
2014-11-28,1.03895217603081,1.0791865046447304,0.9884679566815062,0.9512811187159098,1.0015284544312077,0.7428167981425282,2.717182989590547,2.7490745347539303,1.778528803641246,3.199449604432805,2.079840943324434,3.0892255026367597,4.107679881591598,3.9733287179379624,3.287133344937968,2.3592812687807507
2014-12-31,1.0421958725230298,1.0688006733983402,0.9918672078201378,0.9441278846981311,1.0104749904181292,0.7396171246540936,2.737454556826816,2.741382170020335,1.785879695513657,3.257282351103424,2.0414191838098583,3.103960793653889,4.110731785620066,3.965912952239546,3.084610376482014,2.405605341184715
2015-01-30,1.0590823544151584,1.077668181638969,0.998260152074852,0.9380012121704967,0.9922578869044849,0.7375845561119821,2.6201846266583195,2.694697253602076,1.7059344514781765,3.144501189767913,2.0055796798438474,2.9552781064256646,4.097924695198412,3.8973536442685077,3.0610441328975697,2.444960495945836
2015-02-27,1.0465707354289444,1.0691149395714887,0.9991318650786937,0.947059537325614,1.0009593289289722,0.7363083526435512,2.7820284433885227,2.9287747919925144,1.803021092689034,3.3986085902234193,2.0634276621583707,3.2205876489952265,4.3333557300638255,4.162461389980959,3.3122859228614745,2.317323443724961
2015-03-31,1.0578750723081094,1.0690174373824908,0.9998075870961778,0.9425595145287399,1.000232644204159,0.7304271736937479,2.741531594399195,2.794243023984989,1.798766381164261,3.4061814910167354,2.0525533889156318,3.1586843793966275,4.404655341203397,4.100293277278529,3.1854863922770758,2.275875330822012
2015-04-30,1.030052452850055,1.0689409076028105,0.9935220753790472,0.955415217751644,0.9997375837174433,0.7388020075267981,2.7291671805685573,2.8724350409816775,1.7984430798259194,3.3760927471294395,2.147278190647935,3.174653595557124,4.38759855071601,4.089434205075894,3.321747693780937,2.266092522190104
2015-05-29,1.0496580159744473,1.0630641499482543,0.9959173096066123,0.9496659102866069,1.0052882661297415,0.7384862831816286,2.7321059563888612,2.9177439483843486,1.8063788658925148,3.391438625262132,2.0696138787913902,3.27218281321847,4.54275251341265,4.115065668414143,3.2074737312655985,2.2774119156585666
2015-06-30,1.058089404533462,1.0611446733053564,0.9967930181457344,0.9436108567679435,1.0063892177330143,0.7411325353999965,2.6574678318403735,2.801472383438508,1.7728769718543522,3.384752459653625,2.003633628493934,3.1148178785953564,4.50054447994866,3.9994823658932375,3.060413311841525,2.1298467870111435
2015-07-31,1.0764106260817143,1.0641876496259215,0.9964341942161172,0.929121995197547,0.9980293663808577,0.750687530280727,2.639452972074313,2.6538114096015537,1.797358081947759,3.4467120855752253,1.8468322120481269,3.1227683680505605,4.466261098819327,4.08306866949692,2.921059441969985,2.2574429678963766
2015-08-31,1.0785553106178425,1.064009134214578,1.0008773040257282,0.9265184882780106,0.9926807417884695,0.7443830411928869,2.5211368716893063,2.531227511389287,1.687208192184431,3.254146316176,1.817413238065347,2.97758163141711,4.14081208696984,3.8831160336312083,2.866115107708708,2.1833841741076623
2015-09-30,1.0914910876059634,1.0702977937719804,1.0063180192894055,0.9084900496202059,0.9896534287931744,0.7480007846232464,2.412199131817109,2.3231992032535254,1.6221234281747834,3.1618934535153853,1.7064119185609177,2.9334659083517773,3.8024839934813413,3.749806731929466,2.6841976095772475,2.2277724530041176
2015-10-30,1.0854339919363105,1.0670861038394936,1.0050549740345172,0.9139620395590808,0.9863586171634812,0.7559652070292112,2.615057670179571,2.6126304623049705,1.7184875401701571,3.395752106434143,1.86088405464414,3.204147627165904,4.031410149387019,3.9403791274673274,2.8840400927591108,2.264765407044407
2015-11-30,1.0938582193643651,1.059046102647646,1.0078813147109529,0.9101378277448449,0.9922403123284493,0.7540831598955499,2.643276877656226,2.62754067549023,1.7370639265186822,3.3468064418523356,1.8750310340194658,3.2456170762085934,4.050674606726451,3.925531147154971,2.8532648928767843,2.196736106269796
2015-12-31,1.1022602781620712,1.059381670064913,1.0106816209739076,0.9083538902865596,0.9908154822305502,0.7587503805817423,2.546352843927463,2.5019842852112895,1.6833719839571304,3.2075875020229354,1.6337923984571345,3.155672992584071,4.097964560638937,4.005353145970134,2.8689604220794176,2.236536249600574
