stock,momentum,quality,growth,vol,value,ln_mktcap,0.0,1.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0
S401,-0.0008995238378261116,0.003313343579790509,-4.968281785257722e-05,0.000498256498663473,-0.0020318376708064415,0.0008506719476082352,-2.0873641300068904e-05,-0.00034629029015498914,0.010215472787266403,-0.0002552296306653928,0.0003633934546466138,-0.0007179565615166687,0.00010565450281505736,-0.0016107316766330205,0.001646909490099676,0.000852984590405327
S402,-0.0027383147294081545,0.0008479653482649919,-3.878355140276749e-05,0.0026710430196683144,0.0001761343352387675,0.0016132572471989836,0.00046618442616496234,-0.0007399848700674807,0.001367810832106034,-0.0011578586402867823,0.00030147735747145627,-0.0016649506903930584,0.014005696868143748,-0.00045253011482942974,0.001629705155904527,0.0021205388355943727
S403,0.001136980948917995,0.0004991323603568187,0.0006574441634014118,-0.0019023202872672019,-0.0018269534433606126,-0.0008710802980014859,-0.0003254039878391914,0.0008897765847427039,0.0088972735996437,0.0006275464591437344,0.0006044408135360422,0.0005984909938632837,-0.0008633318282320877,-0.0002917916838665725,-0.001117024341624262,-0.0013116545796721681
S404,0.0002350564457756424,0.00024375794235636936,0.000492731357071489,0.00010364142884668908,-0.0007844548629066901,0.0007888724158573139,8.934365267733723e-05,0.0005742667792076615,0.009363657590342266,0.0003032764123899937,-0.0006030988242080849,-0.000336724391013278,-0.0004312920604579857,-1.600294250871852e-05,-0.0005217168970043106,0.00041874028796218645
S405,0.00034431010584719496,-0.00028825510198673737,-0.00031281070891540984,-0.0012147262925246314,0.0009856196378128727,-0.0014833900839599083,-0.00041091052790456393,-0.0005677277984826941,-0.0007366350095587006,0.008811277891421183,0.001007517997165816,0.0011115898756802185,0.0004796233194590508,-0.00017426497323769395,3.336127493519796e-05,-0.0013109543558082603
S406,0.005297281254965263,-9.311049261467245e-05,-0.0010593815062760659,0.0017386089018103918,-9.487409961288868e-05,-5.3030269441724925e-05,0.001025247987608786,-3.4403187608783884e-05,0.0006494028080300195,0.0016342803197860573,0.013749915570722202,-0.0011852297748262835,-0.0011592644090171558,0.0029148728357757305,0.002221994289655839,0.0017099077394697809
S407,-0.00039721433181074534,-3.839504419688518e-05,0.00035649018054749655,-1.437886159636739e-05,0.00013658060220211703,0.0020477366761125133,-0.00010003442035310815,0.0007770862570743084,-0.0005266941329016782,0.00037301422428668196,-0.0002193146190196402,0.00022393704430020934,2.60255540213963e-07,-0.0006432882923380086,0.10952851031155891,0.0005407725833414521
S408,-0.0003136466615440846,-0.0011430816094600968,0.00024178134611015063,0.0006447401166797783,0.0003020467734135252,0.0007188833291815729,0.014730554881934985,0.0004400857443213091,5.6369990244795846e-05,-3.241779264401425e-05,-0.0003908782757813354,-0.00042105644691195173,-0.00021111521892887994,0.0005781217745838889,-0.0007235655796338625,0.0005235099369682289
S409,-0.00020483477653185898,-0.0005697196714040122,-2.1503668845469624e-05,-0.00024032275148681967,0.0005071033685600221,0.0017781703325096259,-0.0001166420234020684,0.0007923169517263168,-0.0008442650768319953,0.0003991993001421476,-8.527554618284429e-05,0.0005267054609182243,3.113854538977726e-05,-0.0004541236467185683,-0.0017935944008086215,0.024016073880108093
S410,0.0010533196505885718,-0.0008929003319340302,-8.899808245168471e-05,0.0008599391335334051,0.0016256997952051198,0.0011633639490986544,0.00020530539337642066,-3.304899235962095e-05,-0.0004143825512086098,0.0005201466452335018,-0.002346087624494046,-1.4569724825198426e-05,0.00020973034684400885,0.0007621618736673237,-0.00025292425819236687,0.024758608134111692
S411,-0.0006629362326826157,-0.0004937171821367378,0.00044775009431877974,-0.0009443326616395034,0.0006493853789416628,-0.0002908680045898387,-0.00039880788487161055,2.2060778978000555e-05,0.008554764577295114,-0.00012375556216593872,0.0014543799704114934,0.0007752537403272442,0.00033746058395604507,-0.0004947691031830679,-0.0010148034394165813,-0.0008244145241967657
S412,0.002103819535415859,-0.0005480741761119982,-0.00010658323393156556,-0.004850057479105969,-0.00043874178172722503,-0.003203251527961657,-0.001145984806827031,0.0006354118358937209,-0.002175315885647142,0.00975954616930328,0.002714519058970871,0.0030824851979917916,-0.0003837087044431156,-0.0006770678525421626,-0.0023390381781294243,-0.004186672636892683
S413,0.0006464732822110754,-0.0020277659371530365,0.00014233689577697957,-0.0034591187727097926,0.0010897935783905992,-0.0035369368507436345,-0.0008882917900292886,-6.201150252350101e-05,-0.0016962882399655644,3.8302687793482114e-05,0.0031363588899942026,0.0023790207718684883,0.00015272094677424623,0.02234717717534252,-0.001751385791126354,-0.0035771933495865223
S414,-0.0012012871292111326,0.0008397498622389097,0.00014444473132559858,-0.001142788150143778,-0.0013356203579475549,-0.0009232910193481863,-0.0003446822914948812,9.341950912631312e-05,0.00010212829688817978,-0.0004658946417909418,0.023464679137181983,0.00033900918666321053,-5.883734027888431e-05,-0.001040531296993117,-0.0001830975755207335,-0.0011034552652453475
S415,0.00020411249691249534,-3.1081557816752014e-05,0.00022704625513979884,-0.0032021519236601174,-0.0008569594600999511,-0.0014994475095637281,-0.0008317095029908886,0.026340963091184742,-0.0012933783241759957,0.000318446984187396,0.0029231709259653314,0.0018890895697895446,-0.00024262786510757296,-0.0011046282849724884,-0.0020273933759116323,-0.0026610312905395585
S416,0.0007811780865964198,0.0006754891372037188,-0.00029217311881545325,-0.002030329973143393,-4.559064476699026e-06,-0.0008405505554222079,-0.0006083176079174583,-2.533436979197819e-06,-0.0010503663039112285,0.00928236243346251,0.0010665883053658553,0.001521122133654558,0.0001976478628093015,-0.0009337155477548209,-0.0006531939578815038,-0.0015624440380373767
S417,0.000395759131885671,-0.0003962030978292794,0.001102997941793297,-0.003027131509899767,-0.0009153394105428006,-0.00129071693349143,-0.0007738362079315439,0.02659570599115573,-0.0010881561774194624,0.0004775817510441608,0.002331375905181948,0.0015568158821033077,-0.0004857248857068886,-0.000723360215412862,-0.002434160962014945,-0.002357352106681128
S418,0.0021962294724294103,-0.0007196038211200573,-0.0007652941457921853,-0.002840538806443565,0.00033959351480571814,-0.0012636130796411303,-0.0005983770914427076,0.000582019095473185,-0.0018494659381995742,0.0010024895849251928,0.0004614204178597051,0.011988992692420264,-0.00024310216714751052,-0.00014288290588778882,-0.0017407867311722241,-0.002328481477363582
S419,9.552810090878881e-05,0.001821531810988928,0.00031623179901124686,-0.0008402779790753127,-0.0026464298478581323,0.0025507791383500363,-0.00014006093706782292,0.001714459738187886,-0.00021585956007024593,0.0008367827292772977,0.020842316409056198,9.334340257803977e-05,-0.0008835256224282809,-0.0015392837273528737,-0.0018747344061931521,0.00033869292568470383
S420,-0.00051167215054876,-0.0005473300171136954,0.000871452468799054,-0.0007193297140628103,-0.0009543855017830387,0.0014930167566172157,-0.00013626773541358005,0.001451752005579913,-0.0004408679741171407,0.0003766677972395861,0.0007185968126042565,0.00018286275986238742,0.012715563993355872,-0.0004769916256347568,-0.0024752855306987317,-0.00011415384443306917
S421,-0.00012239751765372896,-0.0008682186539492242,0.000589903360025936,-0.0014966169976705344,0.0008571018049395598,-0.0012732033123627642,-0.0005089257145001763,-0.00011477970531673928,-0.0007838231321716895,-4.3029305918926676e-05,0.00155366862385955,0.001085522105180234,0.0002919141019406303,-0.00017213765074141534,-0.001009652357887864,0.022369797023061477
S422,-0.0006292734673554717,0.00046326125576349976,0.00011436113556847073,-0.0017613383585333867,-0.0009563729333314395,-0.0004288843321276275,-0.0005049530837883242,0.0005029388616547235,-0.0006001056931155969,-1.4917685495744328e-05,0.0023549438449444442,0.0009637102750927137,-9.875806710945209e-05,0.02106786722016863,-0.0012241490644138114,-0.0013962193981896657
S423,0.00022189985663371775,0.0003054418429680409,-0.0009301904804728943,6.861994123001002e-05,-8.049372451307709e-05,0.0008026623098227535,6.45475379135833e-05,0.00021016969842919378,-0.00033150470888061376,0.00020067668903490812,-0.0003203048804277862,0.00022360099691791542,0.013343297906542675,-0.00030619888839243637,-0.00011060455662106688,0.00017622689580290785
S424,0.0010855106544445364,-0.002000800097400547,-0.00038170691194038155,0.00048220340750989774,0.0016144319718332145,-0.00011015509327953632,0.0002593635117525857,1.439073291275188e-05,-0.0004762763155708164,0.0002859652264732256,-0.001544843977796836,0.00010220895687747483,-2.2207176014841468e-05,0.02362554971958849,-0.00037328177570084914,0.00016060145345007232
S425,0.0005380536855085777,-0.0011084885060747395,-0.0002457631790571664,-0.001108823066507875,0.0024285323671344333,-0.0017508092256919613,-0.00047441741486175165,-0.0009894501501336327,0.008083472104917722,-4.843339454654996e-05,0.0006334221032944391,0.0014160513882189019,0.0009025820841768586,0.00022423306464219866,2.6254919688024382e-05,-0.001361049272081357
S426,-0.001475947432971327,-0.0012887832598430927,-0.00035918652398654334,0.0008675497745853477,0.002402431571693858,-0.0019308819875449483,0.014504326378448023,-0.0016934956283742287,0.00024076114794873988,-0.0012280780171682244,0.0013379654907761176,-6.542389309069038e-05,0.0011666370470363617,0.0006458514572091437,0.0016576938682308158,-0.0002678996469271958
S427,-0.0020638754185467656,-0.0004207591368007503,0.003205400547277491,0.0005275869217793762,-0.000927296582945832,-0.0011628130737445714,-1.0795537231961792e-05,-0.0001120133673439665,0.0016417871551496445,-0.0009329067608290465,0.02241640024711624,-0.0015071198889447157,-0.00029454125347098395,0.0004300375596329577,2.4779858392521507e-05,0.00028171379452094866
S428,-4.8413935130118494e-05,0.0008136208270735083,-0.00010636344539486027,-0.000840719073656504,-0.000507552099935813,-0.0012450999110448096,-0.00025933184104254037,-0.0003964433936680474,3.5621341602099475e-05,0.008666581327535387,0.001129812011262563,0.0003915141200431452,0.00011913229976989173,-0.00048671272298901104,0.0006030677072344044,-0.0008685024514164042
S429,0.0002597392869094472,-0.000767776998575613,0.0002719012729041916,-0.0013242998128888738,-0.0004277786182607403,0.000617275278581524,-0.0002605832569345752,0.026805850679273407,-0.0009093476108559856,0.0005244356541181426,0.0006963689395966379,0.0008122177129376183,-0.00047254171688145967,-0.00031120663574367403,-0.0022627888806717156,-0.0008107657051161859
S430,-0.0013006406213957118,0.001877067260106711,-0.00011265613650994114,0.0020839713704189867,-0.000984857699157013,0.0007972784223885749,0.014948990908834245,-0.0007111632010993711,0.0015916598895743777,-0.0007052385186759483,-0.0004999341496804327,-0.0016407962710423924,0.00020214244645256092,-0.00035715813619777295,0.00231306231520051,0.0017597130337911019
S431,0.0017730847558927012,-0.0016789370635157687,-0.00010816655320452675,-0.0035782468205674545,0.0014451050363844245,-0.0015794953802677914,-0.0009401811378827035,0.0005524769382537666,-0.002480371056089086,0.009792687010325936,0.001408763945539094,0.0028794843290512024,0.000109459706096523,-0.00024856182435572925,-0.002804701128621713,-0.002999934423424926
S432,0.0010822216184958645,-0.0009067514770543625,-0.0003364776002626673,0.0009832903422035374,0.0019707780625674853,-0.0010049580101174236,0.00024283518760691568,-0.0011093664611772493,0.0001103272698189774,0.008809035641249682,-0.001859287311653386,-0.000194364505256486,0.0004964667507959598,0.0013226412899943083,0.0015090671203195436,0.00042377300530379875
S433,0.00048151080593701373,-0.0011511943830026415,0.00012853665077286664,-0.0024429589156083915,-9.850089720007287e-05,0.00027486561588455685,0.013919360740774302,0.0013654848226735228,-0.0016849338131773228,0.0007203869938159919,0.0014977453106183667,0.0017240597922755516,-0.00039128642077086836,-0.0006149647226878368,-0.0031816878134799057,-0.0017506317424826985
S434,0.001331690589514114,0.0007183510015257085,0.0001863508947055195,0.001933026553852332,-0.00010414999511414494,0.0005531526873816031,0.0006018299665614012,-0.0004582112781638686,0.0011347984922610342,0.00029981710702289876,-0.0033462153638689094,-0.0014246188268277429,-0.00023935949297443904,0.0010875198216828159,0.0019020597531188535,0.025633240319691383
S435,-0.000245977881540866,-0.0020121835225231045,-0.0007622273783268466,0.004320935423387642,0.005214809689429821,0.0012503786862731868,0.0008274208131704341,-0.002220340087012595,0.0004834268175270076,0.008194195118994139,-0.00403148377091206,-0.001317672245538532,0.0017464172685781336,0.002078088794445224,0.00271546931636047,0.003091498358000473
S436,0.00035991967096537104,-0.0003785767258677713,4.175250144565384e-05,0.0013241543699395117,0.00016116723895738847,0.0017243455818998267,0.00042685554528830194,0.00045271882595690087,0.00024983905095354603,0.0003251322058560203,-0.0019890464544740603,-0.0007758115043725427,-0.00026721003131927555,0.0005752529863675938,-0.00023446498317872158,0.0252330974623545
S437,0.0008081748071876452,-8.966572213513734e-05,0.0008723520034580682,-0.0017418523468588252,-0.0019884775167125076,-0.0006110546225284581,-0.0002273661554079254,0.00124986386126884,0.008967238277146086,0.0005607051272350535,0.0007855241415755911,0.0003740109456884617,-0.001082346139913239,-6.866996217937973e-05,-0.0016558145858049593,-0.0012031169677348642
S438,0.000547739004865337,-0.0017357283495071708,0.00025743309755116495,-8.363048589433053e-05,-1.1451247435452765e-06,0.0043131371195270374,0.00014389044109268894,0.0025708260224846765,-0.0014066742710110657,0.0013191263777381358,-0.001668452269772178,0.00039110922260055675,-0.0008741152198278443,0.02215793904136852,-0.0043238839590858625,0.0009912968582044617
S439,0.001667979170132963,-0.00029885850503059074,-0.00024085974152379246,-0.00031752962632994796,7.401853374641312e-05,-0.0006271244924271305,0.014570151712338485,5.036170084709118e-05,-0.00020257346606641154,0.000531439708552998,-0.001352864243232619,0.00020268562330803266,-0.00032448066391852295,0.0007326339809854144,0.00017048405115713055,-0.00026619141578010234
S440,-0.0003935258565544148,-0.0013924614720480701,0.00022946665307636127,-2.5330504416589718e-05,0.0016539514722627912,-0.0009342776134820662,-0.00011310546950628125,-0.0005551054861993777,-0.0003120704779387528,-0.0003574091906128156,0.0005594167300219442,0.00033062650362666564,0.000509487426303739,0.0005362403081497269,-8.440449558951794e-05,0.023373754171478453
S441,-0.0003518344925367146,0.0024715256832280276,-0.0001224259744527511,-0.002620327220394598,-0.0018988405700181587,-0.000977512256143808,0.013669537347668336,0.00011295730777993629,-0.0005579237388342227,7.929129827522597e-05,0.002930341085344775,0.0014070063711488254,6.489868444436463e-05,-0.002232194407817241,-0.0003502135915733833,-0.0019330331851386533
S442,0.0008853263154934543,-0.0004942515233292352,-0.0002483685289704605,-0.0003722525919828781,0.0011765660738980409,-0.002662091214692341,-0.0001047867300681091,-0.0012411515153267216,2.6498919415001397e-05,0.008584211640642271,6.794120753373788e-06,0.000373853657215068,0.0004255361788911747,0.0008600555024846916,0.001566453166759324,-0.0009629543928084267
S443,-0.0019158060774031472,-0.00204454352798938,-0.0008549486253390836,0.003066853816610842,0.0050285336544081995,0.003234943389760311,0.00032886327364569864,-0.0010939989044317067,-0.0007416509895197775,-0.0005891495442468723,0.019208761137069912,-0.0001743511090302114,0.0019356029109767001,0.00030261643221611806,-2.0293912654763182e-05,0.002489195565035191
S444,0.0007155455036124785,-0.00046714762637850126,-8.611531706958279e-05,0.0009407788477598592,0.0004079751425807005,0.004050907051755979,0.0002895395362099619,0.0014662153488552065,-0.0007568263308698514,0.0010878034543123046,-0.0027153782192755284,-0.00011712430389838001,-0.0003514017353562131,0.02213447230176669,-0.002198243040019389,0.001780584537593694
S445,0.00037855969543171037,-0.0002548475728992839,-0.0018557259354768485,0.001795021210943138,-0.0002217083677224857,0.003177300274245614,0.0007184807489292566,0.000985269183756835,-0.00014219791197904886,0.0004726020741438843,-0.0023087034697222286,-0.0006920785009242327,-0.00041696471373310466,0.0002821358997696871,-0.0004437084532019661,0.02566843466535542
S446,0.0018070235233197617,-0.0011251326688729248,-0.0008594049846918631,0.002814812162047531,0.0029599215767606188,0.0020850294687405316,0.0007350460049274497,0.024979644747535824,-5.8167218252620214e-05,0.0006149892042862952,-0.005051996862938179,-0.0007904177562599538,0.0005337698236472714,0.0017163108558245694,0.001161344150858922,0.0025552801220823937
S447,-0.001976769735624232,-0.0007742901049591924,-9.374181217669024e-05,0.002756791609804431,0.0008397341109957298,0.005177038568213701,0.0006008291763196347,0.0011406357272013092,2.146003839020915e-05,-7.703939294012325e-07,-0.0015619251757002434,-0.0011952266702845021,0.013494569488857659,-0.0003328481252020314,-0.001730113518630688,0.0030273311486347914
S448,0.001300570708565678,5.7999251867971275e-05,-0.000896658798326144,-0.0021428289110207803,0.0005306049845517116,-0.0018238556528938918,-0.0005545421393805761,-0.0003292231585603546,-0.001218378512330763,0.000373635011910863,0.0009799119874185885,0.0017482828159213013,0.013597666492050079,-0.0003818889955249166,-0.00020637782515101337,-0.0020108950476095825
S449,0.0008840765492602905,0.00026443018427480306,-4.996769094251492e-06,-0.001515738399899248,-0.0014309831052780597,0.0027526773283060523,-0.0002595362272836966,0.002151177412589828,-0.0013099631762564501,0.0012969110892059718,-0.00032460619686064396,0.0009866133042091088,-0.0008749093398858249,0.02112071787904059,-0.003328138462870558,-0.0002301715180076365
S450,-0.0011951886978427881,-0.00025927435393713403,-0.0008456142372177378,-0.0008735202875265412,-2.3194429791861804e-05,-0.002826143144700041,-0.0002297268377962785,-0.000913550020438685,9.400952715374203e-05,-0.0010440141877475007,0.003086647119300316,0.0004859595334884845,0.0004004450573045868,-0.00015875190871815655,0.0011093953788667548,0.022109645985790276
S451,-0.0030910383745028675,-0.0006237744134568843,0.00022636326371323662,0.002793240908932921,0.0009395675515983603,-0.0006908960577872904,0.015045522875850276,-0.0014637251106080584,0.0017781328571886352,-0.00184658929911911,0.0011960990668844016,-0.0019174261775878408,0.0007884170909476976,0.0006913731286954518,0.0024408631419770145,0.0014225281966734724
S452,-0.00023971514925795223,-0.0003584468528997441,-4.461281376154331e-05,0.0005890831421807774,0.0008632622280817823,0.0007376892619416009,7.39641234679837e-05,-0.00011755510663220733,-0.0001221471610911133,-2.6630639926531017e-05,-0.0005059967718185534,-7.794388678840402e-05,0.00029323597385072823,8.651069174529455e-05,-9.452546805111374e-05,0.024357323787019523
S453,0.001244062059852534,-1.8648056688404298e-05,0.00016727689427159151,8.7207133736899e-05,0.00029787486970809,0.0008442747081917093,5.796945770826772e-05,0.0003004968535885511,-0.00028710461270831393,0.009525460366091996,-0.0017809486288042097,8.526934840792405e-05,-0.00017314130355714017,0.0002884515647908121,-0.0004047204113644902,0.0004674746010347732
S454,0.0013875535970104937,0.001574315101453952,-0.0003495925594289409,-0.0032984535705882145,-0.0015126781018416555,-0.00033278683965797207,-0.0008429229991972024,0.0009035886776626348,-0.0014914862551013257,0.0010193361545927434,0.00144572421898523,0.011894045837593032,-0.00035452346567679816,-0.0017408112180695141,-0.001757148616216594,-0.002179490257336056
S455,-0.0008531386095607711,-0.0007309492976030204,-0.00020538492781611715,0.0007769943089313777,0.0010849890900058218,-2.431792208071814e-05,0.014610451794114385,-0.0004787449283203837,9.58061925438894e-05,-0.0004901961502291611,0.0002775718205714543,-0.00021899748505076053,0.00045741558460884833,0.0002810382780202936,0.0003841774900116457,0.00033578513619714233
S456,-0.0003341142397169264,-0.0002261068895811952,2.7277890241011026e-05,-0.0017282218867261847,-0.0003350138571937529,-0.002072854837000774,0.014039700248667077,-0.00014757457731767306,-0.0004067655795121103,-0.0003117434508573071,0.0024523369630190034,0.0009251089934282019,3.494762426544677e-05,-0.0003708865057783771,-0.0003325252589695646,-0.0018674093764925815
S457,0.0005224520182823653,-0.0009228137629307943,-0.0003762554866899498,0.0004937508944618113,0.001856216516692354,0.0007484725987512463,4.8775601485687246e-05,-0.00024096529491046746,-0.0006328161762621724,0.00025952665336251974,-0.0012902963405086567,0.0003515490665102878,0.0004757302340116377,0.00042416215910144405,-0.000257419904217477,0.02426925036594033
S458,-0.0002591765097887072,-0.0011128273393920644,0.00011591529152965485,0.0002846184737296761,0.0011593176088757866,0.0009839434788219373,1.1459779616598072e-05,0.0002556973684844952,-0.0005107887589017328,9.945836266439794e-05,-0.0003154175870102489,0.00019580928741151312,0.00020977636751552854,0.00019182674478443278,-0.0010357925830620455,0.024138058490568663
S459,-0.0008939969311763464,-0.00029212570115496846,-0.0003822916529237268,0.0009158912698386161,0.0017116987109230515,0.00023121899674753406,0.014517918475429886,-0.0008842695650294167,-5.5331016652821906e-05,-0.0004942650127453061,5.6235758207283815e-05,-1.6598471545529016e-05,0.0008863156768824224,-4.130332822756516e-05,0.0007664258753709934,0.0005265246265780189
S460,-0.0006902011947939442,-0.00028468785546125326,7.105084853718509e-05,-0.002684755830599084,-0.0007953721965183759,-9.656455610834616e-05,-0.0007286810338114548,0.026774616665144007,-0.0013993919748137174,0.00021565374684629006,0.0031503815117988757,0.001709085263812548,-0.0002016519972913142,-0.0014220365391456205,-0.002768732669882914,-0.0020780256698676052
S461,0.00022552735874158722,-0.0002580704243634525,0.00020970307142276342,-0.0010043785221298823,0.00026514064485464405,0.0001873258203591041,-0.0003135499495391046,0.0003718810410973458,0.008429390863739934,0.0003292132605420073,0.0004663052950647583,0.0008023217679298479,3.147450213893203e-05,-0.0003932529322143512,-0.0011911282238624675,-0.0006437295919395811
S462,-0.001308045752221122,-0.0007391098099733812,-9.028990183041689e-05,0.00011582748934732177,0.000491623248003319,-0.0009717173155263303,-2.818440676427458e-05,0.025193890220139646,0.00016082588399859245,-0.0007612133355767615,0.0016566496282998451,-5.2537909463048994e-05,0.0003378759303320133,9.13043278433672e-05,0.0002868899194205469,-0.0004362291226234142
S463,-0.0012250826022546085,-0.0008983354023932612,0.0012383152924995225,0.0006161952217592927,0.0023287638630540386,-0.0016157455437601086,-0.00019128817069581964,-0.0015610524788352905,0.0003885322821612046,-0.0009036728888475478,0.0007690739561434198,-0.00016832142686766007,0.0010999080303314337,0.0004989685598091288,0.0011554871876198974,0.023779812181608524
S464,0.0010388841356495742,-0.0009411710591362488,0.00011179496022663599,-0.0008195548832992776,0.00039849854508703975,0.001042275605020946,-0.00014004857701977434,0.0009596462065540768,-0.0010366586339650241,0.0008176645908259535,-0.0007744151822353725,0.0007744455907829433,-0.0003199992468029822,0.00010063978218614151,-0.0019773605381857144,0.023530540922394462
S465,-0.0008042540904231359,-0.0003086522260829279,-0.00034583734293998364,0.001399744955697691,0.0028668023652629214,0.0015712535892960303,-2.8087342658109993e-06,-0.0009702542981946495,-0.0004534879987018956,-0.00023109964725120502,0.019845408223848626,0.00015579790332098512,0.0013211500013364415,-0.0002371109227629585,0.0004426620687418138,0.0012549279574708319
S466,-0.00035654925157416954,-0.0007086300491490802,-0.0005801038874622933,0.003699561474123196,0.0022603937380686065,0.0020292394945538275,0.0008751068560455783,0.024681426337271863,0.0009074229839265049,-0.0003677363768376527,-0.003359241112273032,-0.001703902072882185,0.0007003019742742712,0.0013070927667149543,0.0019070113802813725,0.003005327736707902
S467,-0.0006273893475284649,-8.380951542067902e-05,0.0004083313729427091,-0.000213436645443324,-0.00021622799651576182,0.003061926727609905,-0.00013958395191572315,0.0014082077283426074,0.008359367499593718,0.0005761903186598165,-4.0903612592675166e-05,0.0003614900392593407,-0.00018770373240574207,-0.001017619613808824,-0.002610055328159758,0.0006400756599479062
S469,0.000979714598173165,-0.0016627728689160542,-7.280392510660309e-05,-0.00229023193655032,0.0007057524197457281,0.0005545856306176412,0.013958453928257137,0.0013273929559411766,-0.0020172048816374535,0.0009362972425208638,0.0007166542381804068,0.0019147617126702003,-0.00026525267805589474,-0.0002991781734377194,-0.003359897016852625,-0.0015937371179114194
S470,0.0001827634308039773,0.000437802075743883,0.00033011316901598696,-0.0009660838433420396,-0.000738978676297221,-0.00048678282163789656,-0.00024247582076809073,0.00024067314536466416,0.009029067461024474,0.00015141723163515652,0.0007206159901417278,0.00037934765851090936,-0.00021087044066040903,-0.00040266879354084703,-0.00041271684972738745,-0.0007039790416943957
S471,-6.226712409835287e-05,-0.0012092050985770984,0.00014343721675996138,-0.0009181080922463355,0.0012769077146295034,-0.00030140117626240525,-0.00033106062219415535,6.998697027935872e-05,-0.000948136273409148,8.138538859814185e-05,0.0008115583771214319,0.0009740017583005551,0.00032557554115642353,-2.092430389589886e-05,-0.001239173399530731,0.022943738171818655
S472,-0.0008718293095011616,-0.001362208056790842,-0.0007702917240901192,-1.580911874346459e-05,0.0018600051186977464,-0.0006332565845676222,-0.0001167986163970007,-0.0006042399630689353,-0.0006359401092735067,-0.0005412052192614364,0.0012133676546099042,0.0006393986257806146,0.0007528338104284632,0.00014574393593497616,-7.455041537614802e-05,0.023244946627778908
S473,0.0012262682954162362,0.001200901099582458,-0.004932529478320216,-0.0031435305944027916,-0.003873803224023794,-0.002126074558733744,-0.0001012346601810889,0.0011961900581811881,-0.0012320565673316134,0.00020732449921771463,0.0034619855580094033,0.001885093975051298,-0.0012218042988367678,-0.0011866095068555488,-9.625080912107568e-05,0.020443914094634176
S474,0.0006004403308941976,-0.0012447924993870439,-0.00026383943474670227,0.0013196708501030687,0.001283244413546261,0.0015003375174233126,0.014901013384609689,0.00023562243247649865,-0.00017986998552330005,0.00034201571105180916,-0.002197955570004735,-0.00041867749823583096,1.4692746883510606e-06,0.0009533242987427777,-0.0003806269996319883,0.0012433733523917394
S475,0.002928969159831417,0.0007077760550931108,-0.0002419049770843146,-3.997288551647958e-05,-0.0004512926724163008,0.0007014552817271206,0.0001970523806561821,0.00043029179467320286,-0.0001967271937726559,0.010130208386447511,-0.0033803425272356073,2.7336587550110328e-05,-0.0006238635899376167,0.0006110377591651213,0.00017355362393434246,0.000560736167614271
S476,-0.0005663693355471886,-0.00011089831274230526,-0.00044975093392051824,-0.0006580204275034938,0.0011642946498497163,-0.0012222871634978909,-0.00035008984085210224,-0.0008469312909582569,-0.0004831868732851459,-0.00043890960374618924,0.02231687571756293,0.0008334189007633769,0.0007684105900054874,-0.00041097691238942136,0.00044758385631181604,-0.0009507899153098244
S477,0.0003200841010498639,3.0336054223303408e-05,2.0066979357756026e-05,-0.001468171781805821,7.069934659521029e-05,0.0010229430691789405,-0.0004524389739663498,0.0008127441951254493,-0.001222739288591142,0.009487759213870345,0.0005605143882077821,0.001239480314395437,-1.1344553670959712e-05,-0.0009475986848370181,-0.0019996072718407184,-0.0007418899530924259
S478,0.00019484870055004274,-0.00036522856074675187,0.00033771557935493804,-0.0015559862599651112,0.0010824831658273937,-0.002807647494228333,-0.0005567017408558325,-0.0010203007456745555,-0.0004722505277016168,-0.0003116983935701647,0.0016661832906662989,0.0011090588132417062,0.0005878765403364183,5.917213518428122e-06,0.0004892187668065469,0.021977157006090646
S479,0.0008446146636764673,-0.0012115026233561195,0.00032799207016578923,0.00041979704400124543,-0.0014924127275274394,0.002869993408283689,0.0004852574507762259,0.027949755784420997,-0.00021043227361648497,0.0010044734874858057,-0.0018728647796311972,-0.0006391613161769144,-0.0014463102974796715,0.0006458255550903227,-0.002737701579688316,0.00107263748247078
S480,0.0014357552672656375,0.0004055946884999578,-0.00039853729774764124,-0.0029855025426175213,-0.00026898669293077404,-0.0012163334381770472,-0.0007694521042454076,0.000391269758704367,-0.0015453405853390642,0.009614355402057434,0.001319429515562047,0.0021022692582158306,-6.944771233873272e-05,-0.0009451950310561835,-0.00139750384187093,-0.002323608421721218
S481,-0.0013597123986396704,-0.00014896661960518053,-0.00015750210306660696,-0.0020342717263652377,0.0005708104335956824,-0.0017895321344634924,-0.000753017185376924,-0.0004685889322909361,-0.0009182797513733309,0.008244578744768869,0.003689884188957958,0.0015458901595134552,0.0007103640797233815,-0.0011777390167336957,-0.000654021025137268,-0.002154758320218861
S482,0.002480071009574071,0.00014503075245152113,-0.0007541264375042323,-0.0009893932507604826,0.00043054768638426863,-0.00019874140299482962,-0.00014047407987500448,0.00012005162693372835,-0.0009374600292822019,0.0010233656081726325,-0.0017841734807217372,0.010807274932319467,-0.00014931014010507345,0.00025898401938669914,-0.00020346097261649725,-0.0005660252405643501
S483,-0.0019019530507552295,0.0006614525893303777,-0.001575278667908385,-0.0022804989607338646,-0.009983028194213867,-0.0008187397713735873,0.0006176236108261751,0.0042827734225622605,0.0014747807661647785,-0.0005216804713506559,0.005944821818365266,-0.001357897830725013,0.009331078615704792,-0.0008069291308836284,-0.0026531753233565484,-0.002331709019089023
